id,name_zh,name_en,lat,lon,open_date,close_date,open_dates_raw,close_dates_raw
Q74388589,怀安站,Huaian Railway Station,40.684626,114.393649,2019-01-01,,2019-12-30,
Q76458389,金银川站,Jinyinchuan Railway Station,40.707638,79.837108,,,,
Q76458588,鱼儿沟站,Yu'ergou Railway Station,42.835228,87.885908,,,,
Q77020830,怀来站,Huailai Railway Station,40.376689,115.558223,2019-01-01,,2019-12-30,
Q77252859,许昌北站,Xuchang North Railway Station,34.144513,113.924437,,,,
Q77252874,鄢陵站,Yanling Railway Station,34.065302,114.134064,,,,
Q77252891,扶沟南站,Fugou South Railway Station,33.99743,114.381305,,,,
Q77252898,西华站,Xihua Railway Station,33.795055,114.604309,2019-01-01,,2019-12-01,
Q77252915,周口东站,Zhoukou East Railway Station,33.6472,114.74157,,,,
Q130146668,沙头东线路所,Shatoudong Signal Station,23.18226,112.92956,,,,
Q130146675,乳山南站,Rushan South Railway Station,36.875196,121.550079,2023-01-01,,2023-12-08,
Q130146672,雅瑶线路所,Yayao Signal Box,22.71159,112.96808,,,,
Q130214551,万顷沙站,Wanqingsha Railway Station,22.696117,113.521637,2021-01-01,,2021-12-30,
Q130218867,南沙港南站,Nanshagangnan Railway Station,22.61334,113.67833,,,,
Q130233319,横店站,Hengdian Railway Station,29.217483264,120.259716037,2024-01-01,,2024-09-06,
Q130235334,磐安站,Panan Railway Station,28.995133472,120.427497514,2024-01-01,,2024-09-06,
Q130235988,浦江站,Pujiang Railway Station,29.492064404,119.979123876,2024-01-01,,2024-09-06,
Q130246831,秀湖公园,Xiuhu Park,29.590473,106.207519,,,,
Q130246828,秀水湾,Xiushuiwan,29.578544,106.20603,,,,
Q130246836,东岳公园,Dongyue Park,29.570592,106.202012,,,,
Q130246856,1号地铁站,Subway Line 1,29.614224,106.228673,2021-01-01,,2021-04-16,
Q130262939,铜梁西站,Tongliangxi station,29.829913,106.043032,2025-01-01,,2025-01-02,
Q130272653,湖滨站,Hubin Railway Station,29.3066,113.087576,,,,
Q130281901,楠溪江站,Nanxijiang Railway Station,28.322487718,120.778831681,2024-01-01,,2024-09-06,
Q130282748,仙居站,Xianju Railway Station,28.825091,120.639802,2024-01-01,,2024-09-06,
Q130371106,张庙站,Zhangmiao Railway Station,31.331823668,121.467582916,1984-01-01,,1984-10-01,
Q130405850,乌石站,Wushi Railway Station,24.569271,113.592225,,,,
Q130528592,大源站,Dayuan Railway Station,23.250366,113.349858,2025-01-01,,2025-09-29,
Q130528619,帽峰山站,Maofengshan Railway Station,23.31114,113.36414,2025-01-01,,2025-09-29,
Q131311287,练塘站,Liantang Railway Station,30.998284705,121.02480194,,,,
Q131395876,枫林站,Fenglin Railway Station,27.707747222,111.320736111,,,,
Q131396045,金滩站,Jintan Railway Station,27.753228816,111.236750488,,,,
Q131399324,团结山站,Tuanjieshan Railway Station,27.974327777,111.109047222,,2016-01-01,,2016-01-26
Q131399329,横阳山站,Hengyangshan Railway Station,27.914095251,111.162522377,,,,
Q131404431,西河站,Xihe Railway Station,27.830544723,111.170474026,,,,
Q131414231,冷水江西站,Lengshuijiangxi Railway Station,27.660486111,111.412852777,,,,
Q131437496,铜梁龙城天街,Tongliang Longcheng Paradise Walk,29.833869,106.075144,2025-01-01,,2025-01-02,
Q131538383,塘美站,Tangmei Railway Station,23.148728,113.637368,2001-01-01,,2001-10-01,
Q117715744,孙氏店站,Sunshidian Railway Station,35.455536111,116.701866666,,,,
Q118146664,商洛北站,Shangluo North Railway Station,33.86985198,109.946127211,2023-01-01,,2023-04-29,
Q118725636,南宁北站,Nanning North Railway Station,23.161453,108.232572,2023-01-01,,2023-08-31,
Q118775877,大石东站,Dashidong Railway Station,23.02158,113.31895,2025-01-01,,2025-09-29,
Q119724947,七台河西站,Qitaihe West Railway Station,45.742343333,130.773725277,2021-01-01,,2021-12-06,
Q119724959,桦南东站,Huanan East Railway Station,46.213723,130.613496,2021-01-01,,2021-12-06,
Q119724956,鸡西西站,Jixi West Railway Station,45.308397,130.814925,2021-01-01,,2021-12-06,
Q119724975,林口南站,Linkou South Railway Station,45.211285,130.290584,2021-01-01,,2021-12-06,
Q119724981,桦林东站,Hualin East Railway Station,44.697453,129.737505,2021-01-01,,2021-12-06,
Q120142108,大兴机场站,Daxing Airport Railway Station,39.512492194,116.410711694,2019-01-01,,2019-09-26,
Q120489904,增城站,Zengcheng Railway Station,23.20727,113.79438,2023-01-01,,2023-09-26,
Q120598572,桐庐东站,Tongludong Railway Station,29.85729,119.75968,2022-01-01,,2022-09-22,
Q121358698,白云机场东站,Baiyun Airport East railway station,23.367416944,113.313988888,2025-01-01,,2025-10-30,
Q121358726,白云机场南站,Baiyun Airport South railway station,23.385665,113.29791,2025-01-01,,2025-09-29,
Q121928587,如皋南站,Rugao South Railway Station,32.346710825,120.624195797,,,,
Q122142314,环江站,Huanjiang Railway Station,24.855841,108.167578,2023-01-01,,2023-08-31,
Q122142315,河池西站,Hechi West Railway Station,24.713483,108.172693,2023-01-01,,2023-08-31,
Q122142312,独山东站,Dushan East Railway Station,25.861415,107.573642,2023-01-01,,2023-08-08,
Q122142313,荔波站,Libo Railway Station,25.347322,107.818108,2023-01-01,,2023-08-08,
Q122142319,马山县站,Mashanxian Railway Station,23.745803,108.168523,2023-01-01,,2023-08-31,
Q122142316,永安镇站,Yong'anzhen Railway Station,24.289321,108.048756,,,,
Q122142317,都安站,Du'an Railway Station,23.970679,108.109977,2023-01-01,,2023-08-31,
Q122215627,燕岗南站,Yangangnan Railway Station,29.508130768,103.532772665,2023-01-01,,2023-06-20,
Q122227045,虹桥2号航站楼站,Hongqiao Airport Terminal 2 station,31.19613,121.31987,2024-01-01,,2024-12-27,
Q122461042,安洛站,Anluo Railway Station,28.519416564,102.494718865,,,,
Q122602915,曼滩站,Mantan Railway Station,28.863771267,102.634768992,,,,
Q47887558,镇安站,Zhen'an Railway Station,33.422641666,109.164580555,,,,
Q48061785,张家川站,Zhangjiachuan Railway Station,34.967004,106.338696,,,,
Q48062173,普洱渡站,Puerdu Railway Station,28.25699,104.2013,,,,
Q48062493,迤那站,Yina Railway Station,27.084509,103.886507,,,,
Q48192862,东镇站,Dongzhen Railway Station,35.426036867,111.304275782,,,,
Q48278031,王安镇站,Wanganzhen Railway Station,39.407248,114.936667,,,,
Q48278128,平峪站,Pingyu Railway Station,39.660734,115.532636,,,,
Q48322137,麻柳站,Maliu Railway Station,32.299422,108.192119,,,,
Q48322140,迎春站,Yingchun Railway Station,46.04051,132.944418,,,,
Q48382451,古交站,Gujiao Railway Station,37.916666666,112.1575,,,,
Q48384554,滴道站,Didao Railway Station,45.343888888,130.825555555,,,,
Q48780395,萬富車站,Wanfu Station,24.682,121.690472222,1926-01-01,1979-01-01,1926-05-18,1979-08-01
Q48809582,刘村站,Liucun Railway Station,35.6106851,111.0944588,,2013-01-01,,2013-01-01
Q50221159,余下站,Yuxia Railway Station,34.07155,108.60789,1955-01-01,,1955-12-01,
Q50286638,武昌北站,Wuchangbei Railway Station,30.596388888,114.323611111,1918-01-01,,1918-09-16,
Q50335492,浮图峪站,Futuyu Railway Station,39.365916,114.827344,1971-01-01,,1971-12-01,
Q50377924,艾河站,Aihe Railway Station,39.392396,114.541304,1971-01-01,,1971-12-01,
Q50377930,北屯站,Beitun Railway Station,39.357069,114.763807,1971-01-01,,1971-12-01,
Q50390043,大灰厂站,Dahuichang Railway Station,39.850315,116.121529,1973-01-01,,1973-01-01,
Q50643248,千岛湖站,Qiandaohu Railway Station,29.73799,119.186841,2018-01-01,,2018-12-25,
Q50745791,南观村站,Nanguancun Railway Station,39.766367,115.987889,1973-01-01,,1973-01-01,
Q50822196,营里站,Yingli Railway Station,29.685,117.365555555,1984-01-01,,1984-07-01,
Q51059348,大石头南站,Dashitounan Railway Station,43.297925,128.45079722,2018-01-01,,2018-04-10,
Q10912272,双渠口站,Shuangqukou Railway Station,38.444775,106.14260556,,2011-01-01,,2011-01-01
Q10912429,双福站,Shuangfu Railway Station,29.6875,103.530833333,,,,
Q10912458,双羊店站,Shuangyangdian Railway Station,41.110667,121.266466,,,,
Q10912972,口前站,Kouqian Railway Station,43.6634,126.491,,,,
Q10913109,古北口站,Gubeikou Railway Station,40.691185,117.137982,1981-01-01,,1981-06-01,
Q10913223,古城集站,Guchengji Railway Station,33.54666667,115.80388889,,,,
Q10913226,古培塘站,Gupeitang Railway Station,28.738611,113.052778,,,,
Q10913428,古河站,Guhe Railway Station,44.461031822,83.91367906,,,,
Q10913461,古源站,Guyuan Railway Station,50.91922004,124.312862319,,,,
Q10913501,古田站,Gutian Railway Station,26.432279,118.618691,,,,
Q10913543,古莲站,Gulian Railway Station,52.94652778,122.34652778,,,,
Q10913541,古莊號誌站,Guzhuang Signal Station,22.3456,120.878,1992-01-01,2017-01-01,1992-10-05,2017-09-30
Q10913614,古雄站,Guxiong Railway Station,31.919896,118.656005,,,,
Q10913658,句容西站,Jurongxi Railway Station,31.83478333,118.97449722,,,,
Q10913742,可保村站,Kebaocun Railway Station,24.9724785,103.0649724,,,,
Q10914056,台中港車站,Taichung Port railway station,24.3044,120.602,1922-01-01,,1922-10-11,
Q10914086,台前站,Taiqian Railway Station,35.96388889,115.8575,1996-01-01,,1996-09-01,
Q10914475,台头站,Taitou Railway Station,32.415,115.31277778,1996-01-01,,1996-01-01,
Q10914541,台東舊站,Old Taitung Station,22.7519,121.147,1922-01-01,2001-01-01,1922-04-20,2001-05-31
Q10916045,史家乡站,Shijiaxiang Railway Station,29.6394556,104.9974604,,,,
Q10916064,史寨站,Shizhai Railway Station,33.18353,106.86556,,,,
Q108177311,长白山站,Changbaishan Railway Station,42.461392,128.13013,2021-01-01,,2021-12-24,
Q65252570,嘉豐車站,Jiafeng station,22.880694444,121.125305555,1922-01-01,1982-01-01,1922-04-20,1982-06-27
Q65428134,舊三塊厝車站,Sankuaicuo Station (1908-1986),22.638888888,120.29375,,,,
Q66127954,襄阳东站,Xiangyangdong Railway Station,32.01628,112.290383,2019-01-01,,2019-11-29,
Q66142015,北京大兴站,Beijingdaxing Railway Station,39.71939,116.32254,2019-01-01,,2019-09-26,
Q66503313,九龙坡站,Jiulongpo Railway Station,29.39513,106.35311,,,,
Q67931385,步行街站,Buxingjie Railway Station,30.96488056,103.94664167,,,,
Q67934462,郏县站,Jiaxian Railway Station,33.946269,113.264478,,,,
Q68036667,Q68036667,China North Korea border crossing #2063,42.94901,129.84931,,,,
Q68036728,Q68036728,China North Korea border crossing #2187,40.459,124.8905,,,,
Q70046042,怀柔南站,Huairou South Railway Station,40.27716,116.698821,2021-01-01,,2021-01-22,
Q70515942,元谋西站,Yuanmouxi Railway Station,25.711388888,101.839166666,2019-01-01,,2019-01-18,
Q70994218,淮安东站,Huai'an East Railway Station,33.570627,119.183618,2019-01-01,,2019-12-16,
Q71016705,泗阳站,Siyang Railway Station,33.756205,118.7088,2014-01-01,,2014-12-10,
Q71630458,金竹山站,Jinzhushan Railway Station,27.605,111.495277777,1961-01-01,,1961-01-01,
Q71707290,冷水铺站,Lengshuipu Railway Station,27.424722222,109.500555555,1972-01-01,,1972-01-01,
Q71711142,芷江西站,Zhijiangxi Railway Station,27.451666666,109.656111111,1972-01-01,,1972-01-01,
Q71722867,小龙门站,Xiaolongmen Railway Station,27.809166666,110.170277777,1972-01-01,,1972-01-01,
Q71734306,花桥镇站,Huaqiaozhen Railway Station,27.716388888,110.155,1971-01-01,,1971-01-01,
Q71758373,娄底东站,Loudidong Railway Station,27.759166666,112.042777777,,,,
Q71761901,胜昔桥站,Shengxiqiao Railway Station,27.766388888,112.09,,,,
Q71936370,棋梓桥站,Qiziqiao Railway Station,27.733333333,112.195555555,,,,
Q71995338,云湖桥站,Yunhuqiao Railway Station,27.823611111,112.711111111,,,,
Q71997707,向韶站,Xiangshao Railway Station,27.789166666,112.647222222,,,,
Q72044105,湘潭东站,Xiangtandong Railway Station,27.861388888,112.965,,,,
Q72091302,十里冲站,Shilichong Railway Station,27.881944444,113.033888888,,,,
Q72299656,渠江站,Qujiang Railway Station (Hunan),28.086944444,110.993888888,,,,
Q17038606,白水镇站,Baishuizhen Railway Station,25.6594403,104.0041559,,,,
Q17038636,清风店站,Qingfengdian Railway Station,38.62369444,115.02936111,,,,
Q17038641,渌口站,Lukou Railway Station,27.711401,113.137481,,,,
Q17038650,白沙坡站,Baishapo Railway Station,25.657259,103.867847,,,,
Q17038672,里八庄站,Libazhuang Railway Station,39.90013889,113.18372222,,,,
Q17038690,渤海站,Bohai Railway Station,41.149195,122.095169,,,,
Q17038691,里木店站,Limudian Railway Station,45.964945,126.208996,1900-01-01,,1900-01-01,
Q17038703,白沙站,Baisha Railway Station,29.074943,106.126508,,,,
Q17038817,石湾站,Shiwan Railway Station,27.298749,112.954146,,,,
Q17038848,石燕桥站,Shiyanqiao Railway Station,29.31127,105.32464,,,,
Q17038866,白石岩站,Baishiyan Railway Station,28.758012,102.608801,,,,
Q17038885,白石渡站,Baishidu Railway Station,25.40027809,113.02916718,,,,
Q17038924,湾塘线路所,Wantang Signal,23.10676,103.74873,,,,
Q17038994,石窝铺站,Shiwopu Railway Station,23.4662505,103.1334176,,,,
Q17039088,白银西站,Baiyinxi Railway Station,36.549545634,104.096463763,,,,
Q17039105,贡家台站,Gongjiatai Railway Station,37.76942205,115.57149616,,,,
Q17039132,贡川站,Gongchuan Railway Station,26.096038,117.442436,,,,
Q17039176,白音胡硕站,Baiyinhushuo Railway Station,45.013255,121.435385,,,,
Q17039180,石门县站,Shimenxian Railway Station,29.5886,111.3677,,,,
Q17039184,漫流河站,Manliuhe Railway Station,36.378361,113.316456,,,,
Q77275046,淮阳南站,Huaiyang South Railway Station,33.504908,114.896263,,,,
Q77309489,临泉站,Linquan Railway Station,33.024607,115.372095,,,,
Q77363632,长葛北站,Changge North Railway Station,34.252691,113.728788,,,,
Q77364104,禹州站,Yuzhou Railway Station,34.125879,113.565792,2019-01-01,,2019-12-01,
Q77365626,拐河北站,Guaihe North Railway Station,33.55947,113.005645,,,,
Q77365792,方城站,Fangcheng Railway Station,33.240464,112.943954,,,,
Q77366098,南阳东站,Nanyang East Railway Station,32.952603,112.655954,,,,
Q77615126,邓州东站,Dengzhou East Railway Station,32.598685,112.259792,,,,
Q77624062,界首南站,Jieshou South Railway Station,33.224153,115.319255,,,,
Q77627960,沈丘北站,Shenqiu North Railway Station,33.424266,115.101328,,,,
Q131541588,雁门关站,Yanmenguan railway station,39.048333333,112.791944444,,,,
Q131546623,银花站,Yinhua Railway Station,29.770309166,106.723770555,,,,
Q131546641,统景站,Tongjing Railway Station,29.857951,106.870832,,,,
Q131546663,龙兴站,Longxing Railway Station,29.727202222,106.852457222,,,,
Q131553170,鱼嘴站,Yuzui Railway Station,29.61888,106.73175,,,,
Q131574438,飞霞站,Feixia Railway Station,23.743989,113.079397,2024-01-01,,2024-12-28,
Q131594079,飞霞山站,Feixiashan Railway Station,23.742462,113.114647,,,,
Q131594167,洲心站,Zhouxin Railway Station,23.695288,113.127678,2024-01-01,,2024-12-28,
Q131594315,燕湖站,Yanhu Railway Station,23.672883,113.084177,2024-01-01,,2024-12-28,
Q131598341,三岔湖站,Sanchahu Railway Station,30.367277222,104.330373055,2024-01-01,,2024-04-22,
Q131625135,应县西站,Yingxian West Railway Station,39.623115,113.007106,2024-01-01,,2024-12-31,
Q131922968,光新路站,Guangxinlu Railway Station,31.260962,121.417305,,,,
Q131930240,丰镇北站,Fengzhen North railway station,40.441666666,113.123888888,2024-01-01,,2024-12-31,
Q131930269,臺東海岸車站,Taitung Coast Station,22.752416666,121.158611111,1929-01-01,1982-01-01,1929-04-01,1982-06-27
Q131991648,长隆森林王国站,Chimelong Forest Kingdom Station,23.591976,113.158582,2025-01-01,,2025-01-25,
Q131991653,湖蝶湾站,Butterfly Bay Station,23.575027,113.124831,2025-01-01,,2025-01-25,
Q132563578,巴南站,Banan Railway Station,29.396040555,106.751829444,2025-01-01,,2025-06-27,
Q132705384,湖州南浔站,Huzhou Nanxun Railway Station,30.829165293,120.403202299,,,,
Q132740957,马龙站,Malong Railway Station,25.488602761,103.620494902,,,,
Q132767508,高坪铺站,Gaopingpu Railway Station,26.514388724,107.143655164,,,,
Q132767527,麻芝铺站,Mazhipu Railway Station,26.45906753,107.027118008,,,,
Q132811448,长白山东站,Changbaishandong Railway Station,42.484689693,128.164927208,,,,
Q133402989,丽春站,Lichun Railway Station,30.969145,103.862718,,,,
Q133403271,彭县站,Pengxian Railway Station,30.971951,103.928175,,,,
Q133403537,蒲阳站,Puyang Railway Station,31.0209,103.64214,,,,
Q133450192,黄龙九寨站,Huanglongjiuzhai Railway Station,32.747683279,103.613244441,,,,
Q133453829,黄胜关站,Huangshengguan Railway Station,32.894420321,103.525469443,,,,
Q133453839,松潘站,Songpan Railway Station,32.600533743,103.603753729,2024-01-01,,2024-08-30,
Q77699261,太和东站,Taihe East Railway Station,33.157889,115.722653,2019-01-01,,2019-12-01,
Q77780107,颍上北站,Yingshang North Railway Station,32.681696,116.205921,2019-01-01,,2019-12-01,
Q77787873,亳州南站,Bozhou South Railway Station,33.795525,115.792092,2019-01-01,,2019-12-01,
Q77836621,芦庙站,Lumiao Railway Station,34.041239,115.779929,2019-01-01,,2019-12-01,
Q77839385,古城东站,Gucheng East Railway Station,33.527804,115.80583,2019-01-01,,2019-12-01,
Q77848252,凤台南站,Fengtai South Railway Station,32.638802,116.617422,2019-01-01,,2019-12-01,
Q78021102,寿县站,Shouxian Railway Station,32.594755,116.80042,2019-01-01,,2019-12-01,
Q78059488,淮南南站,Huainan South Railway Station,32.544302,117.03809,2019-01-01,,2019-12-01,
Q78211581,蒙山站,Mengshan Railway Station,35.448981,117.668007,,,,
Q78325126,毕节站,Bijie Railway Station,27.265681,105.415666,,,,
Q78327338,黔西站,Qianxi Railway Station,26.988228,106.043314,,,,
Q78328866,白云北站,Baiyun North Railway Station,26.706636,106.659092,,,,
Q78330518,大方站,Dafang Railway Station,27.210875,105.592153,,,,
Q78331236,威信站,Weixin Railway Station,27.823157,105.055854,,,,
Q78332095,镇雄站,Zhenxiong Railway Station,27.594606,105.122114,,,,
Q78333272,清镇西站,Qingzhen West Railway Station,26.803719,106.376885,,,,
Q78687333,董集站,Dongji Railway Station,34.431655,119.230447,2018-01-01,,2018-12-26,
Q78710496,东莞西站,Dongguanxi Railway Station,23.011185,113.620869,2019-01-01,,2019-12-15,
Q78787465,灌云站,Guanyun Railway Station,34.289224,119.303296,2019-01-01,,2019-12-16,
Q78788422,灌南站,Guannan Railway Station,34.100268,119.274167,2019-01-01,,2019-12-16,
Q78789450,涟水站,Lianshui Railway Station,33.777624,119.191248,2019-01-01,,2019-12-16,
Q133453843,镇江关站,Zhenjiangguan Railway Station,32.332328578,103.720542175,,,,
Q133453862,三星堆站,Sanxingdui Railway Station,30.943474999,104.207703234,,,,
Q133453887,绵竹南站,Mianzhunan Railway Station,31.261118946,104.209435741,,,,
Q133453885,什邡西站,Shifangxi Railway Station,31.12325924,104.118219956,,,,
Q133453893,安州站,Anzhou Railway Station,31.465202652,104.234142033,,,,
Q133485863,建德南站,Jiandenan Railway Station,29.434916666,119.272555555,,,,
Q133546694,青田东站,Qingtiandong Railway Station,28.127158752,120.349720781,,,,
Q133816408,中川机场东站,Zhongchuanjichangdong Railway Station,36.519983333,103.634725,2025-01-01,,2025-03-20,
Q133883872,藺市站,Linshi Railway Station,29.669616,107.177711,,,,
Q133892999,盛泽站,Shengze Railway Station,30.909166666,120.564166666,2024-01-01,,2024-12-26,
Q133968736,高谷站,Gaogu Railway Station,29.390503,108.068437,,,,
Q134045087,Q134045087,Zhu'engadabuqi railway station,45.756018,116.31177,2014-01-01,,2014-07-12,
Q134100641,水目山站,Shuimushan Railway Station,25.3993,100.6446,,,,
Q134126094,太洪站,Taihong Railway Station,29.674012,106.894293,,,,
Q134126308,王家坝站,Wangjiaba Railway Station,29.747719,107.025985,,,,
Q134126337,石沱站,Shituo Railway Station,29.727381,107.113617,,,,
Q134166213,涪陵西站,Fulingxi Railway Station,29.703368,107.270417,,,,
Q134176248,磨溪站,Moxi Railway Station,29.639301,107.397575,2006-01-01,2020-01-01,2006-01-01,2020-01-01
Q134176369,白涛站,Baitao Railway Station,29.574711,107.465636,,,,
Q134203717,白沙沱站,Baishatuo Railway Station,29.488381,107.487504,,,,
Q134204064,白马站,Baima Railway Station,29.408297,107.556785,,,,
Q134204349,土坎站,Tukan Railway Station,29.383523,107.676745,,,,
Q134204552,新白马站,Xinbaima Railway Station,29.429137,107.532592,,,,
Q134205373,中嘴站,Zhongzui Railway Station,29.3058,107.844608,,,,
Q134205722,黄草场站,Huangcaochang Railway Station,29.332588,107.940548,,,,
Q134450791,山阴南站,Shanyin South Railway Station,39.491865,112.832034,2024-01-01,,2024-12-31,
Q134609989,洛川北站,Luochuan North Railway Station,35.818592,109.350085,,,,
Q134610967,黄陵站,Huangling Railway Station,35.589595,109.213429,,,,
Q134610968,洛川站,Luochuan Railway Station,35.762854,109.442679,2025-01-01,,2025-12-26,
Q134622460,白云湖站,Baiyunhu Railway Station,23.2272295,113.2334045,2026-01-01,,2026-01-28,
Q134700693,达州南站,Dazhou South railway station,31.094993,107.472897,,,,
Q134701758,太仓港站,Taicanggang Railway Station,31.627226168,121.051941335,,,,
Q134719190,江高站,Jianggao Railway Station,23.2801454,113.2190133,2026-01-01,,2026-01-28,
Q134727564,神山站,Shenshan Railway Station,23.331432,113.196119,2026-01-01,,2026-01-28,
Q134980145,邓家塘站,Dengjiatang Railway Station,25.578633412,113.017749491,,1988-01-01,,1988-11-24
Q134983842,九树下站,Jiushuxia Railway Station,25.59444444,113.01444444,,1988-01-01,,1988-11-01
Q135085248,长河站,Changhe Railway Station,30.178430555,120.194188888,,,,
Q135102335,刘家嘴站,Liujiazui Station,29.519582,106.199083,,,,
Q135106662,景山路站,Jingshan Road,29.608545,106.214865,,,,
Q135106679,科创小镇轨道站,Kechuang Town,29.614123,106.216453,,,,
Q135106805,千层岩站,Qiancengyan,29.599691,106.211711,,,,
Q135275361,柳州西站,Liuzhouxi Railway Station,24.350132568,109.365867196,,,,
Q135277543,太阳村站,Taiyangcun Railway Station,24.366905598,109.266320462,,,,
Q135277803,塘口站,Tangkou Railway Station,21.32849261,110.301886741,,,,
Q135293754,南阳西站,Nanyang West Railway Station,33.00348482,112.434578381,,,,
Q135294249,信阳北站,Xinyangbei Railway Station,32.191017868,114.068111767,,,,
Q135312385,分路口站,Fenlukou Railway Station,31.745580792,116.319552849,,,,
Q135333760,益阳东站,Yiyangdong Railway Station,28.511662209,112.384863556,,,,
Q135404537,安康东站,Ankangdong Railway Station,32.722475234,109.076779044,,,,
Q135414920,临潼北站,Lintongbei Railway Station,34.400555555,109.201944444,,,,
Q135436564,东佳木斯站,Dongjiamusi Railway Station,46.781837512,130.434861575,,,,
Q135511982,白腊桥站,Bailaqiao Railway Station,26.762932132,109.693712322,,,,
Q135511983,八家旺站,Bajiawang Railway Station,26.522894268,109.679007307,,,,
Q135511984,地阳坪站,Diyangping Railway Station,26.278796292,109.612906037,,,,
Q135512071,白马溪站,Baimaxi Railway Station,29.346836,110.889948,,,,
Q135524534,鸭嘴岩站,Yazuiyan Railway Station,27.475016975,109.960892293,,,,
Q135550385,桃园村站,Taoyuancun Railway Station,41.767353599,125.998672462,,,,
Q135550533,二密河站,Ermihe Railway Station,41.786722209,125.825472986,,,,
Q135645716,安邑站,Anyi Railway Station,35.073439377,111.033415937,,,,
Q135649763,港口站,Gangkou Railway Station,34.603790686,110.272971222,,,,
Q122603098,范店子站,Fandianzi Railway Station,29.325182334,103.459845272,,,,
Q122603137,月华西站,Yuehuaxi Railway Station,28.132993642,102.152649488,,,,
Q122732630,大泉南站,Daquan South Railway Station,41.294688888,95.141997222,,,,
Q122732707,盐泉北站,Yanquan North Railway Station,42.498541666,93.853347222,,,,
Q122789746,大花岭南站,Dahualingnan Railway Station,30.386121728,114.280460441,,,,
Q122831444,九峰山站,Jiufengshan Station,30.50225,114.4845,2023-01-01,,2023-09-26,
Q122848222,句容站,Jurong Railway Station,31.923382924,119.16680014,2023-01-01,,2023-09-28,
Q122927358,泉港站,Quangang Railway Station,25.177137,118.874360006,2023-01-01,,2023-09-28,
Q122927377,泉州东站,Quanzhou East Railway Station,24.9261429,118.76710138,2023-01-01,,2023-09-28,
Q122927393,泉州南站,Quanzhou South Railway Station,24.740041112,118.580377788,2023-01-01,,2023-09-28,
Q122972730,茌平南站,Chiping South Railway Station,36.528004,116.227787,2023-01-01,,2023-12-08,
Q122972729,长清站,Changqing Railway Station,36.564634,116.724757,2023-01-01,,2023-12-08,
Q122972735,内黄站,Neihuang Railway Station,35.673029,114.857715,2022-01-01,,2022-06-20,
Q122972732,莘县站,Shenxian Railway Station,36.207073,115.681317,2023-01-01,,2023-12-08,
Q122972733,南乐站,Nanle Railway Station,36.012636,115.407593,2023-01-01,,2023-12-08,
Q122972736,新乡南站,Xinxiang South Railway Station,35.042538,113.852588,2022-01-01,,2022-06-20,
Q123011976,花龙门站,Hualongmen Railway Station,30.43643223,103.930342291,1993-01-01,,1993-01-01,
Q123016938,古丈西站,Guzhang West Railway Station,28.624144,109.931706,2021-01-01,,2021-12-06,
Q123016939,麻阳西站,Mayang West Railway Station,27.838085,109.775522,2021-01-01,,2021-12-06,
Q123016937,芙蓉镇站,Furongzhen Railway Station,28.773143,109.982728,2021-01-01,,2021-12-06,
Q123050217,广州国际港,Guangzhou International Port,23.294355,113.178455,2021-01-01,,2021-12-31,
Q123050833,南方小站,South Station,22.5276538,120.5362435,,,,
Q123308425,鄂州西站,Ezhou West Railway Station,30.404166666,114.84625,1958-01-01,,1958-07-01,
Q123456699,宜昌北站,Yichang North Railway Station,30.748419444,111.469383333,2025-01-01,,2025-12-26,
Q123478425,下陆站,Xialu Railway Station,30.181387814,114.976352747,,,,
Q123478438,罗家桥站,Luojiaqiao Railway Station,30.138006688,114.961324405,,,,
Q123478441,大冶站,Daye Railway Station,30.096946744,114.960847162,,,,
Q123478447,新下陆站,Xinxialu Railway Station,30.185597387,114.940062277,,,,
Q123478444,铜录山站,Tonglushan Railway Station,30.077859709,114.948057813,,,,
Q123485022,黄石西站,Huangshixi Railway Station,30.183826019,115.043756464,,,,
Q123494496,鱼珠站,Yuzhu Railway Station,23.11021,113.42798,,,,
Q123553194,大丰西站,Dafengxi Railway Station,33.170636626,120.303226346,,,,
Q135651583,大沙田村站,Dashatiancun Railway Station,27.161923923,109.784105672,,,,
Q135715130,衢州西站,Quzhou West Railway Station,28.961104955,118.800745317,2025-01-01,,2025-12-26,
Q135716533,龙游北站,Longyoubei Railway Station,29.163050183,119.137001518,,,,
Q135718540,兰溪东站,Lanxi East Railway Station,29.234326195,119.497619383,2026-01-01,,2026-02-14,
Q135718714,大洋站,Dayang Railway Station,29.420559736,119.482945699,,,,
Q135725770,绥阳站,Suiyang Railway Station,44.425985308,130.892773286,,,,
Q135907202,大路底站,Daludi Railway Station,25.045433084,109.177202267,,,,
Q135907211,古竹站,Guzhu Railway Station,24.525306789,109.117318255,,,,
Q135911540,哈密东站,Hamidong Railway Station,42.741752106,93.591853625,,,,
Q135915085,宝老山站,Baolaoshan Railway Station,26.8159846,108.040429685,,,,
Q135917658,板其站,Category:Banqi Railway Station,24.828605,105.674513,,,,
Q135917659,尾芽站,Category:Weiya Railway Station,24.851968,105.601262,,,,
Q135917656,冗百站,Category:Rongbai Railway Station,24.946603,105.484372,,,,
Q135919920,永乐镇站,Yonglezhen Railway Station,23.973341666,106.602633333,1997-01-01,,1997-12-01,
Q135920086,下塘站,Xiatang Railway Station,24.045705555,106.530802777,,,,
Q135920143,喜屯站,Xitun Railway Station,24.102302777,106.455733333,,,,
